Date,Store ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Category_Type,Season,Name,Units_Sold_Lag1,Units_Sold_Lag7,Units_Sold_MA7,Inventory_to_Sales,Is_Spring,Is_Summer,Is_Monsoon,Is_Autumn,Is_Pre-winter,Is_Winter
26-02-2023,S004,Groceries,West,319,13,39,13.53,13.64,10,Rainy,0,11.76,Spring,spring,Strawberries,228,24,209.5714286,24.53846154,1,0,0,0,0,0
27-02-2023,S004,Electronics,East,454,163,132,163.91,40.74,0,Rainy,1,44.38,Summer,spring,Coolers,13,214,202.2857143,2.785276074,1,0,0,0,0,0
02-03-2023,S004,Electronics,West,323,187,136,185.17,92.73,5,Rainy,1,88.15,Spring,spring,Smartphone,163,287,188.0,1.727272727,1,0,0,0,0,0
03-03-2023,S004,Electronics,North,246,43,146,59.09,69.16,15,Rainy,0,71.14,Autumn,spring,Tablets,187,266,156.1428571,5.720930233,1,0,0,0,0,0
06-03-2023,S004,Groceries,East,385,181,96,179.49,91.96,10,Rainy,0,93.81,Spring,spring,Strawberries,43,398,125.1428571,2.127071823,1,0,0,0,0,0
07-03-2023,S004,Clothing,West,174,126,191,120.88,85.87,15,Snowy,0,90.63,Autumn,spring,Cardigans,181,61,134.4285714,1.380952381,1,0,0,0,0,0
08-03-2023,S004,Groceries,East,337,37,127,30.35,41.4,20,Rainy,0,37.83,Autumn,spring,Pasta,126,228,107.1428571,9.108108108,1,0,0,0,0,0
09-03-2023,S004,Electronics,South,334,167,79,171.44,89.1,20,Cloudy,0,93.86,Spring,spring,Smartphone,37,13,129.1428571,2.0,1,0,0,0,0,0
10-03-2023,S004,Electronics,East,366,185,165,192.56,27.26,20,Cloudy,1,26.88,Winter,spring,Electric Blankets,167,163,132.2857143,1.978378378,1,0,0,0,0,0
12-03-2023,S004,Clothing,West,232,196,158,190.14,60.55,0,Rainy,1,63.12,Winter,spring,Sweaters,185,187,133.5714286,1.183673469,1,0,0,0,0,0
14-03-2023,S004,Electronics,South,262,66,56,81.72,13.92,0,Rainy,1,18.49,Spring,spring,Smartphone,196,43,136.8571429,3.96969697,1,0,0,0,0,0
16-03-2023,S004,Clothing,South,163,18,190,13.3,96.07,5,Snowy,0,98.93,Winter,spring,Scarves,66,181,113.5714286,9.055555556,1,0,0,0,0,0
17-03-2023,S004,Electronics,East,95,31,139,37.09,24.62,10,Snowy,0,25.39,Summer,spring,Fans,18,126,100.0,3.064516129,1,0,0,0,0,0
21-03-2023,S004,Groceries,West,125,1,193,16.91,53.81,10,Cloudy,1,50.39,Winter,spring,Soups,31,37,94.85714286,125.0,1,0,0,0,0,0
25-03-2023,S004,Electronics,West,499,64,150,69.95,46.18,20,Snowy,1,50.25,Summer,spring,Fans,1,167,80.14285714,7.796875,1,0,0,0,0,0
27-03-2023,S004,Groceries,East,405,93,182,102.86,47.11,10,Sunny,1,45.14,Summer,spring,Cold Drinks,64,185,67.0,4.35483871,1,0,0,0,0,0
29-03-2023,S004,Electronics,East,271,266,94,276.77,56.39,5,Sunny,0,53.32,Summer,spring,Fans,93,196,77.0,1.018796992,1,0,0,0,0,0
30-03-2023,S004,Electronics,West,276,96,40,98.9,79.36,10,Sunny,1,75.86,Summer,spring,ACs,266,66,81.28571429,2.875,1,0,0,0,0,0
01-04-2023,S004,Clothing,East,55,13,71,20.43,16.16,20,Snowy,0,19.58,Spring,spring,Light Jacket,96,18,80.57142857,4.230769231,1,0,0,0,0,0
03-04-2023,S004,Clothing,North,428,415,134,431.67,88.69,15,Snowy,0,87.36,Spring,spring,Light Jacket,13,31,135.4285714,1.031325301,1,0,0,0,0,0
04-04-2023,S004,Electronics,West,118,18,98,25.39,84.51,5,Rainy,1,84.57,Spring,spring,Smartphone,415,1,137.8571429,6.555555556,1,0,0,0,0,0
06-04-2023,S004,Electronics,West,103,69,94,85.27,77.91,0,Snowy,1,77.78,Autumn,spring,Laptops,18,64,138.5714286,1.492753623,1,0,0,0,0,0
07-04-2023,S004,Electronics,East,473,2,151,12.75,18.1,10,Snowy,1,20.33,Winter,spring,Electric Blankets,69,93,125.5714286,236.5,1,0,0,0,0,0
08-04-2023,S004,Groceries,West,119,111,127,121.83,45.84,15,Rainy,1,50.73,Autumn,spring,Pasta,2,266,103.4285714,1.072072072,1,0,0,0,0,0
09-04-2023,S004,Clothing,West,468,132,179,142.05,14.93,10,Rainy,1,12.72,Summer,spring,Shorts,111,96,108.5714286,3.545454545,1,0,0,0,0,0
10-04-2023,S004,Groceries,West,89,33,79,28.34,29.07,10,Snowy,0,27.56,Autumn,spring,Pasta,132,13,111.4285714,2.696969697,1,0,0,0,0,0
14-04-2023,S004,Groceries,East,109,40,138,46.34,91.23,15,Rainy,1,90.88,Winter,spring,Soups,33,415,57.85714286,2.725,1,0,0,0,0,0
15-04-2023,S004,Electronics,North,141,94,110,109.22,58.22,20,Sunny,0,62.91,Summer,summer,ACs,40,18,68.71428571,1.5,0,1,0,0,0,0
16-04-2023,S004,Electronics,East,465,63,129,75.26,80.27,15,Sunny,1,77.92,Spring,summer,Air Conditioner,94,69,67.85714286,7.380952381,0,1,0,0,0,0
18-04-2023,S004,Electronics,West,363,155,104,160.49,20.48,5,Snowy,0,20.47,Summer,summer,Fans,63,2,89.71428571,2.341935484,0,1,0,0,0,0
20-04-2023,S004,Clothing,East,288,39,153,55.66,32.13,5,Snowy,0,30.71,Summer,summer,Sunglasses,155,111,79.42857143,7.384615385,0,1,0,0,0,0
21-04-2023,S004,Groceries,East,293,5,140,17.89,55.45,5,Rainy,0,60.0,Spring,summer,Ice Cream,39,132,61.28571429,58.6,0,1,0,0,0,0
23-04-2023,S004,Clothing,North,399,299,82,299.97,50.93,20,Snowy,0,50.41,Spring,summer,T-Shirt,5,33,99.28571429,1.334448161,0,1,0,0,0,0
24-04-2023,S004,Groceries,East,181,170,28,162.81,41.88,20,Cloudy,0,45.84,Spring,summer,Ice Cream,299,40,117.8571429,1.064705882,0,1,0,0,0,0
25-04-2023,S004,Groceries,East,264,22,113,38.48,65.91,10,Cloudy,0,67.14,Winter,summer,Hot Chocolate,170,94,107.5714286,12.0,0,1,0,0,0,0
26-04-2023,S004,Clothing,South,203,105,68,99.71,80.76,5,Cloudy,1,83.78,Autumn,summer,Hoodies,22,63,113.5714286,1.933333333,0,1,0,0,0,0
29-04-2023,S004,Clothing,South,428,298,74,293.0,84.3,15,Snowy,1,80.73,Winter,summer,Scarves,105,155,134.0,1.436241611,0,1,0,0,0,0
30-04-2023,S004,Clothing,West,181,63,38,54.86,61.11,10,Cloudy,1,64.31,Summer,summer,Shorts,298,39,137.4285714,2.873015873,0,1,0,0,0,0
01-05-2023,S004,Electronics,East,77,29,129,31.21,65.42,20,Cloudy,0,67.06,Summer,summer,Coolers,63,5,140.8571429,2.655172414,0,1,0,0,0,0
02-05-2023,S004,Groceries,East,240,69,176,79.1,54.34,10,Rainy,1,52.78,Autumn,summer,Pasta,29,299,108.0,3.47826087,0,1,0,0,0,0
03-05-2023,S004,Electronics,North,153,33,21,33.47,78.49,5,Snowy,0,80.59,Autumn,summer,Smartwatches,69,170,88.42857143,4.636363636,0,1,0,0,0,0
05-05-2023,S004,Groceries,North,400,6,164,7.08,73.05,5,Sunny,0,72.44,Spring,summer,Ice Cream,33,22,86.14285714,66.66666667,0,1,0,0,0,0
07-05-2023,S004,Groceries,East,350,329,130,334.05,63.07,0,Sunny,1,58.99,Autumn,summer,Sauces,6,105,118.1428571,1.063829787,0,1,0,0,0,0
08-05-2023,S004,Electronics,North,141,133,46,140.88,61.6,10,Sunny,1,64.96,Spring,summer,Air Conditioner,329,298,94.57142857,1.060150376,0,1,0,0,0,0
11-05-2023,S004,Electronics,North,465,465,118,477.43,17.7,10,Sunny,0,16.95,Spring,summer,Air Conditioner,133,63,152.0,1.0,0,1,0,0,0,0
12-05-2023,S004,Groceries,West,70,1,111,-8.24,91.28,15,Rainy,0,94.29,Autumn,summer,Spices,465,29,148.0,70.0,0,1,0,0,0,0
13-05-2023,S004,Groceries,North,75,66,81,60.18,76.7,5,Sunny,1,78.41,Autumn,summer,Sauces,1,69,147.5714286,1.136363636,0,1,0,0,0,0
14-05-2023,S004,Clothing,East,253,77,44,87.1,53.67,10,Rainy,0,52.55,Winter,summer,Scarves,66,33,153.8571429,3.285714286,0,1,0,0,0,0
17-05-2023,S004,Electronics,East,314,231,47,234.62,85.94,15,Snowy,0,88.93,Summer,summer,Coolers,77,6,186.0,1.359307359,0,1,0,0,0,0
18-05-2023,S004,Groceries,East,418,406,84,421.52,95.68,5,Rainy,0,97.93,Spring,summer,Ice Cream,231,329,197.0,1.02955665,0,1,0,0,0,0
19-05-2023,S004,Electronics,East,289,276,132,284.73,90.94,5,Cloudy,1,91.72,Spring,summer,Air Conditioner,406,133,217.4285714,1.047101449,0,1,0,0,0,0
24-05-2023,S004,Clothing,West,468,135,171,132.25,25.13,0,Cloudy,0,28.19,Autumn,summer,Cardigans,276,465,170.2857143,3.466666667,0,1,0,0,0,0
25-05-2023,S004,Groceries,East,309,238,42,239.72,43.06,20,Sunny,0,43.56,Winter,summer,Hot Chocolate,135,1,204.1428571,1.298319328,0,1,0,0,0,0
26-05-2023,S004,Groceries,West,436,111,134,128.79,49.46,0,Rainy,0,50.73,Autumn,summer,Spices,238,66,210.5714286,3.927927928,0,1,0,0,0,0
27-05-2023,S004,Electronics,East,317,192,165,193.43,86.26,20,Snowy,0,87.29,Autumn,summer,Tablets,111,77,227.0,1.651041667,0,1,0,0,0,0
30-05-2023,S004,Clothing,East,128,53,109,55.42,19.48,10,Snowy,0,19.13,Autumn,summer,Jeans,192,231,201.5714286,2.41509434,0,1,0,0,0,0
01-06-2023,S004,Groceries,East,307,294,153,288.58,54.25,5,Rainy,1,53.79,Winter,summer,Canned Food,53,406,185.5714286,1.044217687,0,1,0,0,0,0
03-06-2023,S004,Clothing,West,269,235,69,250.06,49.73,10,Sunny,0,54.03,Spring,summer,T-Shirt,294,276,179.7142857,1.144680851,0,1,0,0,0,0
04-06-2023,S004,Clothing,South,444,243,30,250.25,46.31,20,Snowy,1,47.67,Summer,summer,Sunglasses,235,135,195.1428571,1.827160494,0,1,0,0,0,0
09-06-2023,S004,Groceries,North,448,444,62,456.69,36.29,15,Sunny,0,35.87,Spring,summer,Ice Cream,243,238,224.5714286,1.009009009,0,1,0,0,0,0
11-06-2023,S004,Clothing,North,81,43,96,54.47,34.49,10,Sunny,0,35.28,Autumn,summer,Hoodies,444,111,214.8571429,1.88372093,0,1,0,0,0,0
12-06-2023,S004,Clothing,South,179,140,65,141.74,17.04,15,Sunny,0,17.45,Summer,summer,Sunglasses,43,192,207.4285714,1.278571429,0,1,0,0,0,0
14-06-2023,S004,Clothing,East,157,96,43,93.8,98.24,20,Sunny,0,99.77,Spring,summer,T-Shirt,140,53,213.5714286,1.635416667,0,1,0,0,0,0
15-06-2023,S004,Electronics,North,242,173,58,169.62,58.33,15,Sunny,1,62.25,Summer,monsoon,ACs,96,294,196.2857143,1.398843931,0,0,1,0,0,0
16-06-2023,S004,Clothing,West,294,98,68,117.22,37.72,10,Sunny,0,37.0,Summer,monsoon,T-Shirts,173,235,176.7142857,3.0,0,0,1,0,0,0
17-06-2023,S004,Groceries,East,124,23,37,42.85,19.86,0,Sunny,1,16.11,Winter,monsoon,Canned Food,98,243,145.2857143,5.391304348,0,0,1,0,0,0
18-06-2023,S004,Electronics,South,110,21,51,15.55,31.94,10,Rainy,0,32.92,Autumn,monsoon,Tablets,23,444,84.85714286,5.238095238,0,0,1,0,0,0
19-06-2023,S004,Groceries,South,451,181,58,189.07,42.73,10,Snowy,0,40.28,Autumn,monsoon,Pasta,21,43,104.5714286,2.491712707,0,0,1,0,0,0
20-06-2023,S004,Electronics,East,450,231,120,230.87,26.06,5,Rainy,1,24.27,Summer,monsoon,Fans,181,140,117.5714286,1.948051948,0,0,1,0,0,0
21-06-2023,S004,Clothing,East,400,4,59,1.35,10.13,20,Rainy,0,9.48,Autumn,monsoon,Cardigans,231,96,104.4285714,100.0,0,0,1,0,0,0
23-06-2023,S004,Clothing,South,285,45,106,41.04,52.08,10,Snowy,0,47.41,Spring,monsoon,Raincoat,4,173,86.14285714,6.333333333,0,0,1,0,0,0
24-06-2023,S004,Groceries,North,336,224,135,240.08,93.7,5,Rainy,0,97.98,Summer,monsoon,Fruits,45,98,104.1428571,1.5,0,0,1,0,0,0
25-06-2023,S004,Groceries,South,213,124,151,123.93,90.78,15,Rainy,0,94.91,Winter,monsoon,Soups,224,23,118.5714286,1.717741935,0,0,1,0,0,0
28-06-2023,S004,Groceries,North,88,8,146,11.05,42.74,5,Snowy,0,41.48,Winter,monsoon,Soups,124,21,116.7142857,11.0,0,0,1,0,0,0
03-07-2023,S004,Electronics,North,208,193,155,199.43,83.93,10,Sunny,0,85.16,Winter,monsoon,Electric Blankets,8,181,118.4285714,1.077720207,0,0,1,0,0,0
04-07-2023,S004,Electronics,East,498,426,168,421.21,11.33,10,Sunny,0,8.5,Winter,monsoon,Heaters,193,231,146.2857143,1.169014085,0,0,1,0,0,0
05-07-2023,S004,Electronics,South,491,438,117,441.07,99.27,0,Rainy,0,100.5,Spring,monsoon,Waterproof Speaker,426,4,208.2857143,1.121004566,0,0,1,0,0,0
07-07-2023,S004,Clothing,West,277,44,113,41.9,96.1,20,Snowy,0,99.04,Autumn,monsoon,Cardigans,438,45,208.1428571,6.295454545,0,0,1,0,0,0
11-07-2023,S004,Groceries,East,474,200,47,219.03,76.51,0,Rainy,1,75.9,Autumn,monsoon,Sauces,44,224,204.7142857,2.37,0,0,1,0,0,0
12-07-2023,S004,Electronics,South,287,272,34,288.41,42.75,10,Rainy,0,41.59,Spring,monsoon,Waterproof Speaker,200,124,225.8571429,1.055147059,0,0,1,0,0,0
14-07-2023,S004,Clothing,West,76,7,181,19.79,93.69,5,Snowy,1,96.26,Summer,monsoon,Sunglasses,272,8,225.7142857,10.85714286,0,0,1,0,0,0
18-07-2023,S004,Electronics,West,95,50,104,64.51,83.39,10,Cloudy,0,81.69,Winter,monsoon,Geysers,7,193,205.2857143,1.9,0,0,1,0,0,0
19-07-2023,S004,Electronics,South,207,148,135,155.76,78.59,10,Rainy,1,81.92,Spring,monsoon,Waterproof Speaker,50,426,165.5714286,1.398648649,0,0,1,0,0,0
21-07-2023,S004,Electronics,East,111,107,128,120.89,77.97,5,Rainy,0,75.95,Autumn,monsoon,Laptops,148,438,118.2857143,1.037383178,0,0,1,0,0,0
23-07-2023,S004,Clothing,North,305,215,71,205.34,94.44,20,Snowy,1,95.98,Summer,monsoon,Sunglasses,107,44,142.7142857,1.418604651,0,0,1,0,0,0
26-07-2023,S004,Electronics,East,277,130,121,136.79,50.11,10,Cloudy,0,54.59,Winter,monsoon,Geysers,215,200,132.7142857,2.130769231,0,0,1,0,0,0
28-07-2023,S004,Electronics,East,440,45,70,42.09,31.77,5,Snowy,0,34.47,Summer,monsoon,Coolers,130,272,100.2857143,9.777777778,0,0,1,0,0,0
02-08-2023,S004,Electronics,South,186,100,146,106.92,23.46,15,Snowy,0,22.95,Summer,monsoon,ACs,45,7,113.5714286,1.86,0,0,1,0,0,0
03-08-2023,S004,Groceries,North,75,60,115,54.55,48.86,20,Rainy,1,43.86,Autumn,monsoon,Spices,100,50,115.0,1.25,0,0,1,0,0,0
06-08-2023,S004,Clothing,South,440,308,58,301.5,33.61,10,Sunny,0,33.75,Spring,monsoon,Raincoat,60,148,137.8571429,1.428571429,0,0,1,0,0,0
07-08-2023,S004,Groceries,North,294,142,135,158.48,88.16,20,Sunny,1,87.25,Autumn,monsoon,Spices,308,107,142.8571429,2.070422535,0,0,1,0,0,0
09-08-2023,S004,Clothing,East,138,87,37,77.28,51.17,10,Cloudy,1,55.91,Winter,monsoon,Sweaters,142,215,124.5714286,1.586206897,0,0,1,0,0,0
11-08-2023,S004,Clothing,West,135,70,87,81.31,89.25,10,Cloudy,0,88.53,Autumn,monsoon,Jeans,87,130,116.0,1.928571429,0,0,1,0,0,0
12-08-2023,S004,Electronics,North,248,157,183,157.57,85.55,0,Sunny,1,85.02,Summer,monsoon,Fans,70,45,132.0,1.579617834,0,0,1,0,0,0
13-08-2023,S004,Clothing,North,376,326,113,342.19,17.82,20,Snowy,1,22.73,Autumn,monsoon,Hoodies,157,100,164.2857143,1.153374233,0,0,1,0,0,0
14-08-2023,S004,Electronics,South,363,136,153,135.66,95.81,15,Rainy,0,96.7,Winter,monsoon,Geysers,326,60,175.1428571,2.669117647,0,0,1,0,0,0
16-08-2023,S004,Clothing,West,280,63,196,80.29,49.78,10,Snowy,1,46.99,Winter,autumn clothing,Scarves,136,308,140.1428571,4.444444444,0,0,0,1,0,0
17-08-2023,S004,Electronics,North,470,304,165,310.69,71.95,20,Cloudy,1,75.13,Winter,autumn electronics,Geysers,63,142,163.2857143,1.546052632,0,0,0,1,0,0
19-08-2023,S004,Electronics,South,442,66,22,64.11,47.05,10,Cloudy,0,51.89,Spring,autumn electronics,Laptop,304,87,160.2857143,6.696969697,0,0,0,1,0,0
20-08-2023,S004,Electronics,North,104,71,66,74.62,54.82,20,Sunny,1,54.89,Winter,autumn electronics,Geysers,66,70,160.4285714,1.464788732,0,0,0,1,0,0
25-08-2023,S004,Clothing,West,292,127,98,128.05,51.45,5,Snowy,1,48.8,Summer,autumn clothing,Shorts,71,157,156.1428571,2.299212598,0,0,0,1,0,0
27-08-2023,S004,Electronics,South,461,123,92,127.49,70.3,20,Snowy,0,67.57,Winter,autumn electronics,Geysers,127,326,127.1428571,3.74796748,0,0,0,1,0,0
28-08-2023,S004,Groceries,North,99,32,22,28.91,64.3,20,Rainy,0,60.32,Spring,autumn groceries,Pasta,123,136,112.2857143,3.09375,0,0,0,1,0,0
30-08-2023,S004,Electronics,West,276,231,103,243.58,48.39,15,Rainy,0,52.01,Spring,autumn electronics,Laptop,32,63,136.2857143,1.194805195,0,0,0,1,0,0
02-09-2023,S004,Groceries,South,366,247,113,249.14,85.4,15,Cloudy,1,88.06,Winter,autumn groceries,Canned Food,231,304,128.1428571,1.481781377,0,0,0,1,0,0
03-09-2023,S004,Electronics,West,222,36,55,50.58,79.63,5,Rainy,1,82.41,Winter,autumn electronics,Electric Blankets,247,66,123.8571429,6.166666667,0,0,0,1,0,0
04-09-2023,S004,Clothing,South,477,21,102,35.24,85.51,0,Sunny,1,89.69,Spring,autumn clothing,Cardigan,36,71,116.7142857,22.71428571,0,0,0,1,0,0
06-09-2023,S004,Clothing,South,273,209,107,206.71,54.97,20,Rainy,0,56.12,Winter,autumn clothing,Sweaters,21,127,128.4285714,1.306220096,0,0,0,1,0,0
07-09-2023,S004,Electronics,West,232,59,188,52.61,38.29,5,Rainy,1,33.59,Winter,autumn electronics,Geysers,209,123,119.2857143,3.93220339,0,0,0,1,0,0
08-09-2023,S004,Electronics,East,351,186,25,176.03,22.79,20,Sunny,0,25.01,Autumn,autumn electronics,Smartwatches,59,32,141.2857143,1.887096774,0,0,0,1,0,0
10-09-2023,S004,Clothing,South,190,105,109,123.61,45.37,20,Rainy,0,45.25,Summer,autumn clothing,T-Shirts,186,231,123.2857143,1.80952381,0,0,0,1,0,0
11-09-2023,S004,Clothing,South,428,334,140,337.38,61.85,15,Rainy,0,60.62,Summer,autumn clothing,Sunglasses,105,247,135.7142857,1.281437126,0,0,0,1,0,0
12-09-2023,S004,Electronics,West,471,148,200,143.82,68.79,15,Cloudy,0,73.59,Winter,autumn electronics,Geysers,334,36,151.7142857,3.182432432,0,0,0,1,0,0
15-09-2023,S004,Electronics,South,375,314,35,313.82,91.53,5,Snowy,1,92.02,Summer,autumn electronics,ACs,148,21,193.5714286,1.194267516,0,0,0,1,0,0
16-09-2023,S004,Electronics,North,461,86,57,96.19,59.39,5,Sunny,0,63.18,Autumn,autumn electronics,Smartwatches,314,209,176.0,5.360465116,0,0,0,1,0,0
17-09-2023,S004,Electronics,East,151,133,71,146.84,47.95,0,Snowy,1,52.46,Winter,autumn electronics,Heaters,86,59,186.5714286,1.135338346,0,0,0,1,0,0
18-09-2023,S004,Clothing,East,347,98,124,103.45,14.22,10,Cloudy,1,14.34,Winter,autumn clothing,Scarves,133,186,174.0,3.540816327,0,0,0,1,0,0
19-09-2023,S004,Clothing,South,250,201,187,198.41,52.91,20,Cloudy,1,54.07,Summer,autumn clothing,T-Shirts,98,105,187.7142857,1.243781095,0,0,0,1,0,0
20-09-2023,S004,Clothing,South,235,218,106,218.81,53.24,15,Rainy,0,52.3,Autumn,autumn clothing,Hoodies,201,334,171.1428571,1.077981651,0,0,0,1,0,0
21-09-2023,S004,Groceries,East,65,54,163,61.01,65.04,0,Cloudy,1,63.59,Summer,autumn groceries,Ice Cream,218,148,157.7142857,1.203703704,0,0,0,1,0,0
22-09-2023,S004,Electronics,East,94,27,71,42.73,44.32,0,Sunny,1,40.08,Winter,autumn electronics,Geysers,54,314,116.7142857,3.481481481,0,0,0,1,0,0
23-09-2023,S004,Groceries,East,191,142,28,148.2,32.12,20,Rainy,1,29.61,Winter,autumn groceries,Hot Chocolate,27,86,124.7142857,1.345070423,0,0,0,1,0,0
24-09-2023,S004,Groceries,South,482,137,159,135.25,22.58,10,Rainy,0,20.84,Winter,autumn groceries,Soups,142,133,125.2857143,3.518248175,0,0,0,1,0,0
28-09-2023,S004,Groceries,West,84,22,151,35.23,69.76,15,Sunny,1,73.27,Autumn,autumn groceries,Spices,137,98,114.4285714,3.818181818,0,0,0,1,0,0
29-09-2023,S004,Clothing,North,156,6,51,2.72,23.24,10,Rainy,1,20.91,Winter,autumn clothing,Scarves,22,201,86.57142857,26.0,0,0,0,1,0,0
30-09-2023,S004,Clothing,North,461,334,89,352.62,23.22,10,Cloudy,0,19.7,Spring,autumn clothing,Cardigan,6,218,103.1428571,1.380239521,0,0,0,1,0,0
02-10-2023,S004,Electronics,West,178,116,91,109.49,30.26,5,Sunny,0,35.18,Summer,autumn electronics,ACs,334,54,112.0,1.534482759,0,0,0,1,0,0
03-10-2023,S004,Groceries,West,81,74,144,64.01,15.81,15,Sunny,0,15.5,Spring,autumn groceries,Pasta,116,27,118.7142857,1.094594595,0,0,0,1,0,0
04-10-2023,S004,Electronics,South,450,223,74,228.34,26.04,0,Snowy,0,24.06,Winter,autumn electronics,Heaters,74,142,130.2857143,2.01793722,0,0,0,1,0,0
05-10-2023,S004,Electronics,South,182,69,161,69.95,56.57,15,Cloudy,1,55.57,Spring,autumn electronics,Laptop,223,137,120.5714286,2.637681159,0,0,0,1,0,0
06-10-2023,S004,Clothing,East,304,34,64,36.04,22.13,10,Rainy,0,18.32,Summer,autumn clothing,Shorts,69,22,122.2857143,8.941176471,0,0,0,1,0,0
07-10-2023,S004,Electronics,West,464,128,160,122.7,20.67,0,Snowy,1,19.07,Summer,autumn electronics,Coolers,34,6,139.7142857,3.625,0,0,0,1,0,0
08-10-2023,S004,Groceries,South,196,2,129,17.33,10.79,20,Snowy,1,9.41,Summer,autumn groceries,Ice Cream,128,334,92.28571429,98.0,0,0,0,1,0,0
09-10-2023,S004,Clothing,North,251,210,25,216.57,51.09,5,Sunny,1,51.19,Spring,autumn clothing,Cardigan,2,116,105.7142857,1.195238095,0,0,0,1,0,0
11-10-2023,S004,Clothing,South,252,86,187,86.41,35.61,20,Snowy,1,34.84,Autumn,autumn clothing,Jeans,210,74,107.4285714,2.930232558,0,0,0,1,0,0
12-10-2023,S004,Clothing,West,294,66,162,70.31,14.49,10,Snowy,1,11.2,Winter,autumn clothing,Scarves,86,223,85.0,4.454545455,0,0,0,1,0,0
14-10-2023,S004,Clothing,East,309,64,197,59.14,10.72,0,Rainy,0,12.36,Summer,autumn clothing,Sunglasses,66,69,84.28571429,4.828125,0,0,0,1,0,0
19-10-2023,S004,Electronics,East,330,267,171,282.56,28.28,0,Sunny,0,26.99,Winter,pre-winter,Geysers,64,34,117.5714286,1.235955056,0,0,0,0,1,0
20-10-2023,S004,Electronics,South,292,130,71,146.39,96.54,15,Snowy,1,94.22,Winter,pre-winter,Geysers,267,128,117.8571429,2.246153846,0,0,0,0,1,0
21-10-2023,S004,Electronics,East,249,198,49,205.49,66.05,10,Sunny,0,68.64,Winter,pre-winter,Electric Blankets,130,2,145.8571429,1.257575758,0,0,0,0,1,0
22-10-2023,S004,Groceries,East,58,44,92,61.77,40.07,15,Rainy,1,41.54,Summer,pre-winter,Fruits,198,210,122.1428571,1.318181818,0,0,0,0,1,0
23-10-2023,S004,Clothing,West,299,132,43,131.96,90.9,5,Cloudy,0,89.1,Winter,pre-winter,Scarves,44,86,128.7142857,2.265151515,0,0,0,0,1,0
24-10-2023,S004,Electronics,South,433,375,20,372.43,23.78,15,Snowy,1,28.43,Winter,pre-winter,Electric Blankets,132,66,172.8571429,1.154666667,0,0,0,0,1,0
25-10-2023,S004,Clothing,North,242,198,170,189.62,48.49,10,Sunny,1,48.11,Summer,pre-winter,Sunglasses,375,64,192.0,1.222222222,0,0,0,0,1,0
27-10-2023,S004,Groceries,West,436,262,79,271.18,41.9,0,Sunny,0,39.65,Autumn,pre-winter,Pasta,198,267,191.2857143,1.664122137,0,0,0,0,1,0
28-10-2023,S004,Groceries,South,59,14,34,12.54,12.71,15,Cloudy,1,9.63,Autumn,pre-winter,Sauces,262,130,174.7142857,4.214285714,0,0,0,0,1,0
30-10-2023,S004,Electronics,North,92,3,139,-0.67,13.44,10,Snowy,0,16.0,Autumn,pre-winter,Smartwatches,14,198,146.8571429,30.66666667,0,0,0,0,1,0
02-11-2023,S004,Groceries,South,428,190,100,186.84,66.38,15,Snowy,1,70.27,Autumn,pre-winter,Pasta,3,44,167.7142857,2.252631579,0,0,0,0,1,0
03-11-2023,S004,Electronics,East,289,5,132,1.13,22.88,0,Snowy,1,27.75,Summer,pre-winter,ACs,190,132,149.5714286,57.8,0,0,0,0,1,0
06-11-2023,S004,Groceries,East,361,240,189,244.76,56.19,10,Snowy,1,56.31,Autumn,pre-winter,Sauces,5,375,130.2857143,1.504166667,0,0,0,0,1,0
07-11-2023,S004,Electronics,West,337,157,126,165.29,86.4,0,Sunny,0,85.56,Autumn,pre-winter,Tablets,240,198,124.4285714,2.146496815,0,0,0,0,1,0
09-11-2023,S004,Clothing,West,307,301,197,293.54,88.68,15,Snowy,0,90.12,Summer,pre-winter,Sunglasses,157,262,130.0,1.019933555,0,0,0,0,1,0
10-11-2023,S004,Electronics,West,158,126,99,143.03,16.25,20,Snowy,0,16.04,Summer,pre-winter,Fans,301,14,146.0,1.253968254,0,0,0,0,1,0
11-11-2023,S004,Electronics,West,387,63,197,67.07,92.32,5,Rainy,1,92.03,Autumn,pre-winter,Laptops,126,3,154.5714286,6.142857143,0,0,0,0,1,0
12-11-2023,S004,Groceries,North,335,151,40,163.74,84.72,15,Sunny,1,87.4,Autumn,pre-winter,Spices,63,190,149.0,2.218543046,0,0,0,0,1,0
13-11-2023,S004,Clothing,West,295,267,45,259.51,41.88,0,Snowy,1,46.47,Summer,pre-winter,Sunglasses,151,5,186.4285714,1.104868914,0,0,0,0,1,0
16-11-2023,S004,Electronics,North,381,215,176,223.05,26.07,5,Rainy,0,27.19,Spring,pre-winter,Electric Kettle,267,240,182.8571429,1.772093023,0,0,0,0,1,0
17-11-2023,S004,Clothing,North,189,34,130,33.11,36.08,5,Snowy,0,40.7,Summer,pre-winter,T-Shirts,215,157,165.2857143,5.558823529,0,0,0,0,1,0
21-11-2023,S004,Groceries,East,481,156,34,169.8,64.12,5,Sunny,1,68.77,Autumn,pre-winter,Sauces,34,301,144.5714286,3.083333333,0,0,0,0,1,0
